t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,forecast
145631.0000,138240.0000,149580.0000,142560.0000,144180.0000,146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,136447.1000
125111.0000,125820.0000,140400.0000,136080.0000,139320.0000,134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,137868.0000
158220.0000,160920.0000,162000.0000,161460.0000,164160.0000,158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,151159.7000
138240.0000,149580.0000,142560.0000,144180.0000,146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,139160.4000
125820.0000,140400.0000,136080.0000,139320.0000,134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,138302.9000
160920.0000,162000.0000,161460.0000,164160.0000,158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,156776.5000
149580.0000,142560.0000,144180.0000,146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,136966.8000
140400.0000,136080.0000,139320.0000,134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,134166.3000
162000.0000,161460.0000,164160.0000,158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,156838.4000
142560.0000,144180.0000,146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,139578.1000
136080.0000,139320.0000,134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,135593.7000
161460.0000,164160.0000,158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,154326.3000
144180.0000,146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,137955.5000
139320.0000,134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,130939.9000
164160.0000,158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,157991.0000
146340.0000,150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,134504.1000
134460.0000,131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,139287.9000
158760.0000,155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,156327.6000
150660.0000,150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,135632.5000
131760.0000,148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,135913.9000
155351.0000,150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,157036.9000
150491.0000,144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,138311.0000
148331.0000,144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,134050.1000
150660.0000,151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,160580.7000
144180.0000,137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,136253.1000
144180.0000,136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,135950.3000
151740.0000,162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,155623.7000
137160.0000,137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,135547.7000
136080.0000,143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,135108.1000
162000.0000,144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,156868.9000
137160.0000,127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,140396.9000
143640.0000,141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,136594.4000
144180.0000,145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,162303.5000
127980.0000,134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,136115.1000
141480.0000,135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,137885.4000
145800.0000,146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,156100.4000
134460.0000,129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,134953.0000
135000.0000,147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,132623.0000
146711.0000,157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,160920.1000
129431.0000,136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,138991.4000
147791.0000,139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,130358.5000
157680.0000,154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,160691.7000
136080.0000,140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,134485.8000
139320.0000,132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,137160.0000,135002.6000
154440.0000,153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,171180.0000,159599.4000
140400.0000,136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,139320.0000,137569.6000
132840.0000,143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,137160.0000,144180.0000,133683.3000
153360.0000,154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,171180.0000,158220.0000,158718.2000
136620.0000,141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,139320.0000,152280.0000,139353.6000
143100.0000,138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,137160.0000,144180.0000,137160.0000,128259.1000
154440.0000,173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,171180.0000,158220.0000,170471.0000,164681.7000
141480.0000,140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,139320.0000,152280.0000,140771.0000,135875.4000
138780.0000,137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,137160.0000,144180.0000,137160.0000,128891.0000,129132.4000
173340.0000,156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,171180.0000,158220.0000,170471.0000,166320.0000,159915.4000
140940.0000,138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,139320.0000,152280.0000,140771.0000,144180.0000,139396.6000
137700.0000,136080.0000,127811.0000,122580.0000,133920.0000,136620.0000,138780.0000,129600.0000,129600.0000,122411.0000,146340.0000,140400.0000,129060.0000,130680.0000,131760.0000,138071.0000,143640.0000,135540.0000,122040.0000,137160.0000,144180.0000,137160.0000,128891.0000,130140.0000,134498.9000
156060.0000,155891.0000,169020.0000,167940.0000,158220.0000,146880.0000,159300.0000,159840.0000,152111.0000,158760.0000,158760.0000,159840.0000,171720.0000,156060.0000,160211.0000,171720.0000,159300.0000,159840.0000,166320.0000,171180.0000,158220.0000,170471.0000,166320.0000,171720.0000,164222.2000
138240.0000,141851.0000,140400.0000,129600.0000,138780.0000,138780.0000,134460.0000,139860.0000,136451.0000,130140.0000,129600.0000,133380.0000,131220.0000,135000.0000,144551.0000,135000.0000,130680.0000,143100.0000,135540.0000,139320.0000,152280.0000,140771.0000,144180.0000,142560.0000,139820.2000
